,problem,dimension,success,time,feval,gradnorm,nits,fevals,single_evals,message
35,DENSCHNF,2,False,0.014389991760253906,5.195843755245733e-13,1.7847162114420253e-05,44,45,45,TR radius too small
36,PALMER4C,8,True,0.011839866638183594,0.050310688156173455,4.64806819012654e-07,33,35,35,First order condition met
37,YFITU,3,False,0.08140087127685547,2.293821428156831e-09,0.002985381571267614,248,249,249,TR radius too small
38,GAUSS2LS,8,False,0.03542613983154297,1247.5279307426827,1.1642061797743115,82,83,83,TR radius too small
39,CHWIRUT1LS,3,False,0.016330957412719727,2384.476781090314,0.22224139321168193,65,66,66,TR radius too small
40,COOLHANSLS,9,False,0.04631972312927246,4.934709070880672e-05,0.2564422376436292,97,98,98,TR radius too small
41,HAHN1LS,7,False,0.581658124923706,7.673281753586849,3393522.341152184,1193,1194,1194,TR radius too small
42,HIMMELBB,2,True,0.005759000778198242,2.868105947278652e-28,6.386980301540632e-11,26,28,28,First order condition met
43,VESUVIOLS,8,False,0.17971301078796387,991.4099575437381,9065.695692740734,258,259,259,TR radius too small
44,PALMER3C,8,False,0.01942610740661621,0.019537638793451606,4.089713991132318e-05,64,65,65,TR radius too small
45,LUKSAN22LS,100,False,0.27820801734924316,872.92476354632,0.018782122257954822,387,388,388,TR radius too small
46,CHNROSNB,50,False,0.7939531803131104,7.766573149543656e-10,5.749585011863381e-05,1213,1214,1214,TR radius too small
47,LOGHAIRY,2,False,0.001046895980834961,6.552519798278809,0.0017394914420467305,11,12,12,TR radius too small
48,HYDCAR6LS,29,False,4.259278059005737,0.00973960452730854,0.1087900787839546,4999,5001,5001,Exceed max iterations
49,LANCZOS2LS,6,True,0.025329113006591797,4.3502861508115664e-06,7.424603788391737e-07,60,62,62,First order condition met
50,HEART6LS,6,False,0.6191370487213135,3.577395358889124e-06,1.5682118041836082,1532,1533,1533,TR radius too small
51,HIMMELBG,2,True,0.005361795425415039,2.342861906037271e-19,1.558830507353891e-09,19,21,21,First order condition met
52,MARATOSB,2,False,0.4203767776489258,-1.000000121967809,0.046308062174711694,1582,1583,1583,TR radius too small
53,TOINTQOR,50,False,0.03422188758850098,1175.472201336082,0.009062689693676193,55,56,56,TR radius too small
54,BRKMCC,2,False,0.008028745651245117,0.16904266968835147,1.0940995268143682e-06,32,33,33,TR radius too small
55,STRTCHDV,10,True,0.01420283317565918,3.187182270185417e-10,9.501075464981905e-07,33,35,35,First order condition met
56,POWELLBSLS,2,False,0.11570382118225098,3.692031249613592e-07,0.009839121135533145,542,543,543,TR radius too small
57,DEVGLA2,5,False,0.0002028942108154297,,,0,2,2,Obj is nan or +/-inf
58,HILBERTA,2,True,0.002190113067626953,7.396756053740043e-18,2.527753019995434e-09,7,9,9,First order condition met
59,RECIPELS,3,True,0.0027239322662353516,1.3880799288586834e-11,6.386687608092197e-08,7,9,9,First order condition met
60,PALMER2C,8,False,0.023225069046020508,0.014368885272033616,2.9482417457732265e-05,65,66,66,TR radius too small
61,HIMMELBF,4,False,0.02358388900756836,318.57141567343206,0.0025449720894709605,73,74,74,TR radius too small
62,ROSENBRTU,2,False,0.0009663105010986328,100.9885505437851,0.002895551066627144,11,12,12,TR radius too small
63,STRATEC,10,True,0.014767169952392578,3.6893488147419103e+19,0.0,0,1,1,First order condition met
64,MGH17LS,5,False,0.03239178657531738,1.0224311878999495,9.132583104072061e-06,88,89,89,TR radius too small
65,DEVGLA1,4,False,0.0001709461212158203,,,0,2,2,Obj is nan or +/-inf
66,BENNETT5LS,3,False,0.023504972457885742,0.0005383761726325473,0.19483105095205297,85,86,86,TR radius too small
67,HILBERTB,10,True,0.0021991729736328125,2.243798847314415e-14,6.699129979037504e-07,6,8,8,First order condition met
68,HIMMELBCLS,2,True,0.0051000118255615234,2.5524668841828908e-15,6.340884685893745e-07,17,19,19,First order condition met
69,DMN15332LS,66,False,11.423552989959717,1345.1236675047144,0.26501417116724635,1523,1524,1524,TR radius too small
70,BROWNDEN,4,False,0.020759105682373047,85822.16323783994,0.2738290522305293,70,71,71,TR radius too small
71,LSC1LS,3,False,0.02932286262512207,7.7118440717458725,0.0011410645372212183,98,99,99,TR radius too small
72,HIMMELBH,2,True,0.0027260780334472656,-1.0000000190497271,3.5762786865234375e-07,9,11,11,First order condition met
73,ENGVAL2,3,False,0.027399301528930664,4.140218695701265e-13,4.005655325148406e-06,98,99,99,TR radius too small
74,POWELLSQLS,2,True,0.0070002079010009766,1.0977598105151837e-18,2.095539068261295e-07,25,27,27,First order condition met
75,CERI651DLS,7,False,0.010187864303588867,,,46,48,48,Obj is nan or +/-inf
76,GAUSSIAN,3,True,0.002206087112426758,1.1278580139273409e-08,4.1587884509189305e-07,5,7,7,First order condition met
77,MISRA1BLS,2,False,0.34657907485961914,0.0928117019648198,800.951879938165,1622,1623,1623,TR radius too small
78,GULF,3,False,0.021278858184814453,1.944017054987177e-08,5.414152107788986e-06,69,70,70,TR radius too small
79,PRICE3,2,True,0.0062100887298583984,1.748270025098589e-15,4.564762743923232e-07,26,28,28,First order condition met
80,LUKSAN15LS,100,False,0.05643105506896973,3.5696950814453885,0.09179877805229869,71,72,72,TR radius too small
81,BIGGS6,6,True,0.11798501014709473,3.5518312212589025e-09,8.178969434568501e-07,273,275,275,First order condition met
82,MGH10SLS,3,False,0.2864968776702881,3492149.5123291016,42346805.15310814,919,920,920,TR radius too small
83,METHANL8LS,31,False,4.3450469970703125,0.027848985651105336,1.31550591955128,4999,5001,5001,Exceed max iterations
84,SSI,3,False,0.2913169860839844,7.361156377783118e-06,0.00010873477176467552,1039,1040,1040,TR radius too small
85,LUKSAN17LS,100,False,0.25078701972961426,0.4932146379869664,0.07707300067330936,334,335,335,TR radius too small
86,TOINTPSP,50,False,0.05931901931762695,225.56040347911502,0.0001397749784065614,96,97,97,TR radius too small
87,ROSENBR,2,False,0.025087833404541016,1.9893512810956738e-15,1.6653572021023205e-06,97,98,98,TR radius too small
88,ROSZMAN1LS,4,False,1.416585922241211,0.041910712996468646,3.48217251550048,4999,5001,5001,Exceed max iterations
89,PALMER1C,8,False,0.021575212478637695,0.09760504864601671,3.177055954692014e-05,70,71,71,TR radius too small
90,HIELOW,3,True,0.0008838176727294922,0.0,0.0,0,1,1,First order condition met
91,VIBRBEAM,8,False,0.0817711353302002,7.803389327782497,81.36242526177152,166,167,167,TR radius too small
92,CERI651BLS,7,False,0.2021160125732422,95.89670146955177,0.010989225793282065,579,580,580,TR radius too small
93,WAYSEA1,2,False,0.023784875869750977,2.1377175135855846e-12,0.00018173219237143485,89,90,90,TR radius too small
94,METHANB8LS,31,False,0.3417999744415283,0.00016713062649409608,0.012040943874625397,451,452,452,TR radius too small
95,BARD,3,True,0.013278007507324219,0.008214871138278568,2.694436800339234e-07,41,43,43,First order condition met
96,PRICE4,2,True,0.014323949813842773,4.565136713402032e-09,6.714648932239041e-07,55,57,57,First order condition met
97,BEALE,2,True,0.006186962127685547,1.4210854715202004e-14,7.251218534767165e-07,21,23,23,First order condition met
98,WATSON,12,False,0.06350898742675781,9.406088612488005e-08,2.0533808343818454e-05,99,100,100,TR radius too small
99,ALLINITU,4,True,0.007801055908203125,5.744384402874857,6.801051923392984e-07,18,20,20,First order condition met
100,LUKSAN13LS,98,False,0.1542680263519287,25188.85947857797,0.47318607641981664,222,223,223,TR radius too small
101,MISRA1DLS,2,False,0.13505792617797852,0.05650166154373437,159.45650556372465,592,593,593,TR radius too small
102,MEXHAT,2,False,0.021828174591064453,-0.040009999999573775,0.0002161246617018442,101,102,102,TR radius too small
103,HATFLDE,3,False,0.01974201202392578,5.12179697459425e-07,4.054035571783035e-06,57,58,58,TR radius too small
104,VESUVIALS,8,False,4.029064893722534,1975.3174357965918,931.7458601568782,4999,5001,5001,Exceed max iterations
105,DMN37143LS,99,False,60.61663889884949,200.50723101573413,135.9409276269597,4999,5001,5001,Exceed max iterations
106,BROWNBS,2,True,0.01514887809753418,2.7365818487158114e-14,3.308523446322127e-07,65,67,67,First order condition met
107,LUKSAN11LS,100,True,2.9916930198669434,2.895977570075528e-16,3.4036377766269175e-08,4260,4262,4262,First order condition met
108,PALMER1D,7,False,0.020898103713989258,0.6526739506516606,2.394959096432976e-06,63,64,64,TR radius too small
109,WAYSEA2,2,True,0.01365208625793457,1.4437488544635259e-12,4.200182602588043e-07,45,47,47,First order condition met
110,HATFLDGLS,25,True,0.04533886909484863,4.484188689222533e-12,7.901625570514335e-07,55,57,57,First order condition met
111,EXP2,2,True,0.004814863204956055,2.100343545969935e-12,6.616698229489961e-07,17,19,19,First order condition met
112,DIAMON2DLS,66,False,21.734165906906128,9213.090751303791,2.445558859530914,2920,2921,2921,TR radius too small
113,ERRINRSM,50,False,3.799992084503174,38.3469852580165,0.08212879949137009,4999,5001,5001,Exceed max iterations
114,RAT43LS,4,False,0.009927034378051758,1076461.6000976562,0.00057220458984375,45,46,46,TR radius too small
115,CLUSTERLS,2,True,0.007414102554321289,3.445489116997262e-11,3.610745466713585e-07,20,22,22,First order condition met
116,HEART8LS,8,False,0.12475180625915527,5.272141366053154e-13,1.1452850026435446e-05,241,242,242,TR radius too small
117,HATFLDD,3,False,0.014002799987792969,6.625489449435529e-08,1.638447097019986e-06,47,48,48,TR radius too small
118,SNAIL,2,True,0.05067181587219238,1.7468278166754487e-18,2.6433522815358136e-09,173,175,175,First order condition met
119,LUKSAN16LS,100,False,0.05521726608276367,3.569694642908871,0.0633231584610763,83,84,84,TR radius too small
120,MISRA1ALS,2,False,0.06336784362792969,9.587272853095783,534.5732414808972,318,319,319,TR radius too small
121,HUMPS,2,True,0.043530941009521484,3.691640789313296e-21,2.7172194066207906e-11,156,158,158,First order condition met
122,ERRINROS,50,False,3.2875170707702637,40.13093878234213,0.11740236815225163,4999,5001,5001,Exceed max iterations
123,TOINTGOR,50,False,0.09821176528930664,1373.9054357088019,0.0031305141180371847,139,140,140,TR radius too small
124,ELATVIDU,2,False,0.01267695426940918,54.75111484527588,9.300839410230343e-05,50,51,51,TR radius too small
125,OSBORNEB,11,False,0.09997200965881348,0.04013769824564406,0.0004066455275243401,156,157,157,TR radius too small
126,HATFLDFL,3,False,0.03616595268249512,6.327553182927659e-05,1.3287024749402431e-05,111,112,112,TR radius too small
127,PALMER7C,8,False,0.027264118194580078,0.6019871714294993,4.84772404461928e-05,69,70,70,TR radius too small
128,HYDC20LS,99,False,3.958420991897583,0.2729861999459548,0.6030099285403435,4999,5001,5001,Exceed max iterations
129,ENSOLS,9,False,0.03320717811584473,788.5396550992155,0.0006659433627677239,53,54,54,TR radius too small
130,CERI651ELS,7,False,1.8081908226013184,23.684009786797105,34.88975531679155,4805,4806,4806,TR radius too small
131,OSBORNEA,5,False,1.3584699630737305,0.05064758439766592,15.074917915613904,4999,5001,5001,Exceed max iterations
132,EGGCRATE,2,False,0.01034092903137207,9.488196939229972,5.679002660867447e-05,37,38,38,TR radius too small
133,AKIVA,2,True,6.985664367675781e-05,0.0,0.0,0,1,1,First order condition met
134,LUKSAN14LS,98,False,0.14974403381347656,124.71504831768107,0.02632338347424428,220,221,221,TR radius too small
135,JENSMP,2,False,0.016249895095825195,255.2721295952797,8.464005420244781,71,72,72,TR radius too small
136,THURBERLS,7,False,0.11823701858520508,12159.38985640835,18.42691898284752,239,240,240,TR radius too small
137,FBRAIN3LS,6,False,1.4553139209747314,0.2531093898824432,0.00858617005628365,1029,1030,1030,TR radius too small
138,MISRA1CLS,2,False,0.3074312210083008,0.062056631233190274,5685.397883167446,1457,1458,1458,TR radius too small
139,POWERSUM,4,False,0.008407115936279297,37.431419014930725,0.01094436449056957,39,40,40,TR radius too small
140,ECKERLE4LS,3,True,0.003778219223022461,0.6996960735337252,1.590475987428731e-07,12,14,14,First order condition met
141,BOXBODLS,2,False,0.008903026580810547,9750.338195800781,21.147974988770816,40,41,41,TR radius too small
142,MANCINO,100,False,0.22084498405456543,3.3543642913746636e-10,0.05039964826236762,90,91,91,TR radius too small
143,MEYER3,3,False,0.6741530895233154,30694.305137634277,45857.0466957693,2800,2801,2801,TR radius too small
144,HATFLDFLS,3,True,0.03267312049865723,7.914351509222262e-11,6.822979592995772e-07,106,108,108,First order condition met
145,DMN15103LS,99,False,63.09207010269165,399.86130512629325,118.66120459133269,4999,5001,5001,Exceed max iterations
146,DMN37142LS,66,False,39.85961413383484,235.9323508209735,11.172624434915836,4999,5001,5001,Exceed max iterations
147,SINEVAL,2,True,0.04932403564453125,2.609045199284834e-18,6.881251532178145e-08,102,104,104,First order condition met
148,RAT42LS,3,False,0.0041620731353759766,,,9,11,11,Obj is nan or +/-inf
149,TRIGON1,10,True,0.023190975189208984,2.659495984646016e-15,3.8266980279781e-07,26,28,28,First order condition met
150,CERI651ALS,7,False,0.7687628269195557,347.7917375601828,0.4190915258169329,1747,1748,1748,TR radius too small
151,PARKCH,15,True,0.020962953567504883,0.0,0.0,0,1,1,First order condition met
152,CHNRSNBM,50,False,1.1185147762298584,7.107299186965535e-10,5.5707859217790416e-05,1311,1312,1312,TR radius too small
153,HAIRY,2,True,0.02143096923828125,20.000000298023224,2.1487866790885143e-07,63,65,65,First order condition met
154,GROWTHLS,3,True,0.0010371208190917969,3542.1491165161133,0.0,9,11,11,First order condition met
155,DJTL,2,False,0.044610023498535156,-8951.545815870166,333.76930910084343,119,120,120,TR radius too small
156,KIRBY2LS,5,False,0.24332499504089355,322.136716833862,1339223.94716294,635,636,636,TR radius too small
157,STREG,4,False,1.3303771018981934,4.0515428982894625e+19,9001714334.176004,4999,5001,5001,Exceed max iterations
158,PALMER6C,8,True,0.008358955383300781,0.016387442700053434,4.378900714995915e-07,26,28,28,First order condition met
159,CERI651CLS,7,False,2.163593292236328,56.58135798294097,108.34542953272519,4434,4435,4435,TR radius too small
160,VESUVIOULS,8,False,0.19158291816711426,0.4771193270207583,0.10739585700284388,232,233,233,TR radius too small
161,TRIGON2,10,False,0.0377349853515625,6.109228950968741,0.009212622065976676,55,56,56,TR radius too small
162,LUKSAN12LS,98,False,0.48863983154296875,1968.0115298053715,0.20272200796578407,617,618,618,TR radius too small
163,JUDGE,2,False,0.010035991668701172,20.482336049310106,2.0184211257065245e-06,39,40,40,TR radius too small
164,CLIFF,2,True,0.022886037826538086,0.1997866201138816,8.433495610746649e-08,94,96,96,First order condition met
