,problem,dimension,success,time,feval,gradnorm,nits,fevals,single_evals,message
39,CHWIRUT1LS,3,True,0.016498327255249023,2384.4771393093483,5.007039928314449e-09,61,63,0,First order condition met
40,COOLHANSLS,9,True,0.12334108352661133,6.545921836890957e-10,7.193667752159506e-06,217,219,0,First order condition met
41,HAHN1LS,7,False,1.9293551445007324,3.0205656322059653,386221.5069703636,4999,5001,0,Exceed max iterations
42,HIMMELBB,2,True,0.004011869430541992,8.917869730287936e-23,3.763304180289999e-08,21,23,0,First order condition met
43,VESUVIOLS,8,False,0.3048279285430908,991.410002872594,0.26204494777075926,454,455,0,TR radius too small
44,PALMER3C,8,True,0.006161212921142578,0.019537638953601555,1.1602673631605434e-05,28,30,0,First order condition met
45,LUKSAN22LS,100,False,3.3489458560943604,872.923031883438,0.00343716059446897,4999,5001,0,Exceed max iterations
46,CHNROSNB,50,True,0.7368900775909424,1.4590954101051087e-09,6.598731068919238e-05,1125,1127,0,First order condition met
47,LOGHAIRY,2,True,0.3011777400970459,0.18232155681941792,4.4182852595445706e-05,1083,1085,0,First order condition met
48,HYDCAR6LS,29,False,4.164613723754883,0.012382262331767122,0.07485642897872045,4999,5001,0,Exceed max iterations
49,LANCZOS2LS,6,True,0.02716207504272461,4.319291056320785e-06,4.178511008599652e-05,56,58,0,First order condition met
50,HEART6LS,6,True,1.1509931087493896,1.1288606246551963e-09,8.485265026871532e-05,3082,3084,0,First order condition met
51,HIMMELBG,2,True,0.00416111946105957,3.156677341225546e-14,5.304162203159084e-07,15,17,0,First order condition met
52,MARATOSB,2,True,0.420839786529541,-1.000000062499963,2.4203788597790215e-07,1569,1571,0,First order condition met
53,TOINTQOR,50,True,0.0338139533996582,1175.472222146367,7.197046428529585e-05,48,50,0,First order condition met
54,BRKMCC,2,True,0.0009691715240478516,0.1690426791967305,3.850303056491981e-06,3,5,0,First order condition met
55,STRTCHDV,10,True,0.012043952941894531,1.6640937733581072e-07,9.719725819087386e-05,27,29,0,First order condition met
56,POWELLBSLS,2,True,0.12949490547180176,3.8546624367392477e-07,9.099273856872679e-07,597,599,0,First order condition met
57,DEVGLA2,5,False,0.0068471431732177734,,,23,25,0,Obj is nan or +/-inf
58,HILBERTA,2,True,0.0017647743225097656,1.859957652080084e-21,1.564766534601076e-11,6,8,0,First order condition met
59,RECIPELS,3,True,0.002599000930786133,2.4509119797507985e-07,6.985501624918158e-05,8,10,0,First order condition met
60,PALMER2C,8,True,0.027465343475341797,0.014368885658140464,3.344365315347883e-07,36,38,0,First order condition met
61,HIMMELBF,4,True,0.014918804168701172,318.57174879117576,6.3030741480907525e-06,46,48,0,First order condition met
62,ROSENBRTU,2,True,0.036375999450683594,8.413148891453087e-09,8.334488613946136e-05,130,132,0,First order condition met
63,STRATEC,10,True,3.3750112056732178,2212.2622909073493,5.048176970203523e-05,175,177,0,First order condition met
64,MGH17LS,5,True,0.0030138492584228516,1.1060311523125956,5.21451809998854e-05,7,9,0,First order condition met
65,DEVGLA1,4,False,0.00037097930908203125,,,0,2,0,Obj is nan or +/-inf
66,BENNETT5LS,3,True,0.01121377944946289,0.0005389171203865774,1.9057949851539142e-05,44,46,0,First order condition met
67,HILBERTB,10,True,0.0014238357543945312,2.8104383177564387e-14,7.518799234040705e-07,5,7,0,First order condition met
68,HIMMELBCLS,2,True,0.002768993377685547,6.88338942662431e-12,2.437711912318735e-05,10,12,0,First order condition met
69,DMN15332LS,66,False,31.452335119247437,1336.4924844727325,0.9569579615888589,4999,5001,0,Exceed max iterations
70,BROWNDEN,4,True,0.007715940475463867,85822.2013524326,3.369268401285223e-05,31,33,0,First order condition met
71,LSC1LS,3,True,0.020061016082763672,7.711852239273502,6.215809732280633e-05,66,68,0,First order condition met
72,HIMMELBH,2,True,0.0022552013397216797,-0.999999999936589,2.757669357927512e-05,8,10,0,First order condition met
73,ENGVAL2,3,True,0.01386404037475586,6.506718232200687e-13,7.189447980185652e-07,47,49,0,First order condition met
74,POWELLSQLS,2,True,0.006745100021362305,7.526130034390626e-18,5.486965814746331e-07,25,27,0,First order condition met
75,CERI651DLS,7,False,0.03729581832885742,16.27344514586962,2027.0454176983922,95,96,0,TR radius too small
76,GAUSSIAN,3,True,0.0010056495666503906,1.1642963139959274e-08,1.007891374818526e-05,3,5,0,First order condition met
77,MISRA1BLS,2,False,1.0490429401397705,0.07546478014351408,14.601900650687256,4999,5001,0,Exceed max iterations
78,GULF,3,True,0.022599220275878906,1.9851796607857696e-08,5.85039825508276e-05,68,70,0,First order condition met
79,PRICE3,2,True,0.004796743392944336,2.404688304049766e-12,1.9652486522072735e-05,21,23,0,First order condition met
80,LUKSAN15LS,100,False,0.061836957931518555,3.5696968772270528,0.00011704370000343428,83,84,0,TR radius too small
81,BIGGS6,6,True,0.02315807342529297,0.005655652031172963,9.138288930719872e-05,60,62,0,First order condition met
82,MGH10SLS,3,False,0.33153700828552246,87.94585517067512,0.027631756588776927,1076,1077,0,TR radius too small
83,METHANL8LS,31,False,4.143156051635742,0.025356927855081986,0.5338817395123906,4999,5001,0,Exceed max iterations
84,SSI,3,True,0.08048582077026367,0.0002204059951084798,6.415283491510933e-05,241,243,0,First order condition met
85,LUKSAN17LS,100,True,0.5399811267852783,0.49316129046215906,8.901605481800183e-05,750,752,0,First order condition met
86,TOINTPSP,50,True,0.04948782920837402,225.5604094220407,5.26138815196586e-05,78,80,0,First order condition met
87,ROSENBR,2,True,0.012248992919921875,2.8165970534958606e-12,8.003475432008566e-06,43,45,0,First order condition met
88,ROSZMAN1LS,4,True,0.31949281692504883,0.03826755210888399,7.680190958804408e-07,1002,1004,0,First order condition met
89,PALMER1C,8,True,0.007495880126953125,0.09760504811462664,1.1199435347339447e-06,31,33,0,First order condition met
90,HIELOW,3,False,0.001850128173828125,,,0,2,0,Obj is nan or +/-inf
91,VIBRBEAM,8,False,2.487701892852783,7.807639623682928,16522.842022245215,4999,5001,0,Exceed max iterations
92,CERI651BLS,7,False,0.019508838653564453,97.35608403244858,12518.887889428384,81,82,0,TR radius too small
93,WAYSEA1,2,True,0.009029865264892578,4.928531448352897e-13,9.864173040863762e-06,40,42,0,First order condition met
94,METHANB8LS,31,False,3.9921579360961914,3.2062064557861416e-05,0.008790444740053907,4999,5001,0,Exceed max iterations
95,BARD,3,True,0.005491971969604492,0.008214883241764748,5.518619465355917e-05,17,19,0,First order condition met
96,PRICE4,2,True,0.006308794021606445,7.389164433618459e-15,1.0672579038662896e-06,26,28,0,First order condition met
97,BEALE,2,True,0.0060138702392578125,3.158039671348074e-13,2.163203229204118e-06,22,24,0,First order condition met
98,WATSON,12,True,0.036348819732666016,1.5348965806330574e-07,2.6643445299808046e-05,58,60,0,First order condition met
99,ALLINITU,4,True,0.005458831787109375,5.74438491032154,4.161175737035037e-06,16,18,0,First order condition met
100,LUKSAN13LS,98,True,0.2706890106201172,25188.859589645206,4.524935916516951e-05,418,420,0,First order condition met
101,MISRA1DLS,2,True,0.2942781448364258,0.05641929553383267,1.5899141328908756e-06,1457,1459,0,First order condition met
102,MEXHAT,2,True,0.020026206970214844,-0.040009999999717674,5.620818147831027e-05,95,97,0,First order condition met
103,HATFLDE,3,True,0.008069992065429688,5.140639548749639e-07,6.270103697146224e-05,25,27,0,First order condition met
104,VESUVIALS,8,False,4.088824033737183,1034.0832395323016,14674.064439415464,4999,5001,0,Exceed max iterations
105,DMN37143LS,99,False,45.005712032318115,191.5419134487359,2.033133535836817,4999,5001,0,Exceed max iterations
106,BROWNBS,2,True,0.04398369789123535,5.533781440893171e-15,1.487787812948227e-07,183,185,0,First order condition met
107,LUKSAN11LS,100,True,2.7496397495269775,5.601210053042171e-12,4.756961396446009e-05,4246,4248,0,First order condition met
108,PALMER1D,7,True,0.00485682487487793,0.6526739849807505,7.638037338469353e-06,26,28,0,First order condition met
109,WAYSEA2,2,True,0.009113788604736328,2.7322854384604578e-11,5.075282039712866e-05,35,37,0,First order condition met
110,HATFLDGLS,25,True,0.02959585189819336,9.84700849346989e-10,6.89583251625495e-05,47,49,0,First order condition met
111,EXP2,2,True,0.0037522315979003906,4.248321074286596e-09,3.848740573281322e-05,13,15,0,First order condition met
112,DIAMON2DLS,66,False,30.042351007461548,9221.767647330324,11.030966792854159,4999,5001,0,Exceed max iterations
113,ERRINRSM,50,False,3.096125364303589,38.351027069895075,0.1683052482830432,4999,5001,0,Exceed max iterations
114,RAT43LS,4,True,0.0012669563293457031,1076461.5963733331,7.958078640513122e-13,7,9,0,First order condition met
115,CLUSTERLS,2,True,0.003999948501586914,3.7153100773732004e-07,7.968381176169358e-05,14,16,0,First order condition met
116,HEART8LS,8,True,0.1584489345550537,2.0278746522459363e-10,9.125688777420912e-05,291,293,0,First order condition met
117,HATFLDD,3,True,0.007848262786865234,6.86361361358202e-08,9.111673225720173e-05,25,27,0,First order condition met
118,SNAIL,2,True,0.0372929573059082,1.6748918060087593e-12,2.588358892096544e-06,131,133,0,First order condition met
119,LUKSAN16LS,100,False,0.05553603172302246,3.569696877227096,0.00015134724411186505,92,93,0,TR radius too small
120,MISRA1ALS,2,True,0.562467098236084,0.1245513889443988,1.932287014230647e-06,2736,2738,0,First order condition met
121,HUMPS,2,True,0.1411452293395996,5.3690832199163246e-09,3.321241988691875e-05,530,532,0,First order condition met
122,ERRINROS,50,False,3.236664056777954,40.13345998476115,0.06480048013904768,4999,5001,0,Exceed max iterations
123,TOINTGOR,50,True,0.11566019058227539,1373.9054606640796,9.857072024221965e-05,188,190,0,First order condition met
124,ELATVIDU,2,True,0.005689144134521484,54.7511186422345,1.5948462467638732e-05,24,26,0,First order condition met
125,OSBORNEB,11,True,0.07952308654785156,0.040137736453184816,4.07405709000475e-05,127,129,0,First order condition met
126,HATFLDFL,3,True,0.0010020732879638672,6.657312294568071e-05,5.688789206066016e-05,3,5,0,First order condition met
127,PALMER7C,8,True,0.006577968597412109,0.6019871954754158,1.3286567953525008e-08,27,29,0,First order condition met
128,HYDC20LS,99,False,3.709460973739624,0.2710998793108768,0.887269863362074,4999,5001,0,Exceed max iterations
129,ENSOLS,9,True,0.01852273941040039,788.5397866670022,3.957767334375185e-05,34,36,0,First order condition met
130,CERI651ELS,7,False,1.9133577346801758,23.68407123621009,4.6701389340520665,4999,5001,0,Exceed max iterations
131,OSBORNEA,5,False,1.1126000881195068,0.05064756755371914,15.074899886525197,4999,5001,0,Exceed max iterations
132,EGGCRATE,2,True,0.002048015594482422,9.488197339107755,1.2464255544230941e-05,7,9,0,First order condition met
133,AKIVA,2,True,0.005939006805419922,6.166042212417805,1.4682366906507595e-05,23,25,0,First order condition met
134,LUKSAN14LS,98,True,1.089073896408081,124.71504392964455,6.32883952217535e-05,1748,1750,0,First order condition met
135,JENSMP,2,True,0.012573003768920898,124.3621823556148,5.024867866435326e-08,49,51,0,First order condition met
136,THURBERLS,7,False,0.08065414428710938,5642.7082396669075,0.055529570329985574,194,195,0,TR radius too small
137,FBRAIN3LS,6,False,7.357479810714722,0.2451421867258387,1.6295873116318857,4999,5001,0,Exceed max iterations
138,MISRA1CLS,2,False,0.2189178466796875,0.04096683849947815,0.11834157896741963,1105,1106,0,TR radius too small
139,POWERSUM,4,True,0.0019736289978027344,37.43144669925628,4.823178301194275e-07,12,14,0,First order condition met
140,ECKERLE4LS,3,True,0.003173828125,0.6996960976698631,1.4229436255695918e-05,11,13,0,First order condition met
141,BOXBODLS,2,False,0.008903026580810547,9750.33864813569,21.149368221977618,39,40,0,TR radius too small
142,MANCINO,100,False,0.24590682983398438,2.451332582664057e-10,0.04390686014413268,97,98,0,TR radius too small
143,MEYER3,3,False,1.2293331623077393,9212.528750349516,8204747.442835366,4999,5001,0,Exceed max iterations
144,HATFLDFLS,3,True,0.027716875076293945,1.5270880351976918e-06,4.7553277198895304e-05,90,92,0,First order condition met
145,DMN15103LS,99,False,44.705140113830566,496.4167404658021,138.59457589589869,4999,5001,0,Exceed max iterations
146,DMN37142LS,66,False,30.714920043945312,236.1498801493807,5.71437033694678,4999,5001,0,Exceed max iterations
147,SINEVAL,2,True,0.02788686752319336,2.001512953911272e-13,3.1964433178316964e-07,99,101,0,First order condition met
148,RAT42LS,3,True,0.0007920265197753906,18223.4202,8.285528839569678e-22,8,10,0,First order condition met
149,TRIGON1,10,True,0.014317989349365234,4.114011577493535e-11,6.987576843068301e-05,23,25,0,First order condition met
150,CERI651ALS,7,False,1.9859309196472168,343.4765352165236,12834.18262244363,4999,5001,0,Exceed max iterations
151,PARKCH,15,False,0.04098987579345703,,,0,2,0,Obj is nan or +/-inf
152,CHNRSNBM,50,True,0.7036778926849365,2.3361032244329656e-09,9.58309364304466e-05,1067,1069,0,First order condition met
153,HAIRY,2,True,0.019454240798950195,20.0,2.0984913378620798e-06,44,46,0,First order condition met
154,GROWTHLS,3,True,0.0008656978607177734,3542.14903046,3.8628273262697914e-56,9,11,0,First order condition met
155,DJTL,2,False,0.033447980880737305,-8951.54472374743,0.0033774112379664845,127,128,0,TR radius too small
156,KIRBY2LS,5,False,0.8266942501068115,3.9050739623909094,2.8438342620969963,2687,2688,0,TR radius too small
157,STREG,4,False,1.0535907745361328,4.051542987680504e+19,9001714267.49428,4999,5001,0,Exceed max iterations
158,PALMER6C,8,True,0.0056269168853759766,0.016387437836492724,4.822097928112535e-07,24,26,0,First order condition met
159,CERI651CLS,7,False,1.678481101989746,56.579703037054166,0.09420416135841862,4999,5001,0,Exceed max iterations
160,VESUVIOULS,8,False,3.611685037612915,0.47711542879641505,0.23946971065377917,4999,5001,0,Exceed max iterations
161,TRIGON2,10,True,0.02328801155090332,8.353543198939729,4.908103715484683e-05,45,47,0,First order condition met
162,LUKSAN12LS,98,True,0.9304888248443604,1968.0092128060344,9.62690497458144e-05,1360,1362,0,First order condition met
163,JUDGE,2,True,0.0024421215057373047,20.482337000486453,2.0301266742424363e-06,10,12,0,First order condition met
164,CLIFF,2,False,0.048940181732177734,2.9116914503184534,1.4138864190778273,90,91,0,TR radius too small
